support_success,pattern,support_failure,ratio
24.0,"[53, 49, 27]",15.0,1.5625
24.0,"[26, 70, 28]",15.0,1.5625
24.0,"[16, 53, 20]",15.0,1.5625
24.0,"[34, 4, 48]",15.0,1.5625
24.0,"[8, 9, 69]",15.0,1.5625
24.0,"[17, 29, 13]",15.0,1.5625
24.0,"[50, 70, 55]",15.0,1.5625
24.0,"[69, 1]",15.0,1.5625
24.0,"[70, 29, 60]",15.0,1.5625
24.0,"[13, 70, 14]",15.0,1.5625
24.0,"[53, 0, 12]",15.0,1.5625
24.0,"[3, 10, 28]",15.0,1.5625
24.0,"[43, 58, 48]",15.0,1.5625
49.0,"[51, 32, 0]",31.0,1.5625
24.0,"[8, 0, 12]",15.0,1.5625
24.0,"[58, 48, 55]",15.0,1.5625
24.0,"[43, 4, 29]",15.0,1.5625
24.0,"[33, 42, 29]",15.0,1.5625
24.0,"[4, 20]",15.0,1.5625
24.0,"[42, 50, 55]",15.0,1.5625
24.0,"[54, 6, 27]",15.0,1.5625
24.0,"[33, 17, 34]",15.0,1.5625
24.0,"[0, 1]",15.0,1.5625
24.0,"[12, 68, 53]",15.0,1.5625
24.0,"[17, 37, 6]",15.0,1.5625
49.0,"[70, 29, 70]",31.0,1.5625
24.0,"[16, 68, 32]",15.0,1.5625
24.0,"[27, 69, 37]",15.0,1.5625
24.0,"[8, 4, 35]",15.0,1.5625
24.0,"[29, 69, 37]",15.0,1.5625
24.0,"[12, 68, 48]",15.0,1.5625
24.0,"[16, 20, 0]",15.0,1.5625
24.0,"[69, 69, 1]",15.0,1.5625
24.0,"[7, 37]",15.0,1.5625
24.0,"[13, 20, 58]",15.0,1.5625
24.0,"[8, 58, 55]",15.0,1.5625
24.0,"[42, 1]",15.0,1.5625
24.0,"[0, 48, 20]",15.0,1.5625
24.0,"[13, 51, 12]",15.0,1.5625
24.0,"[10, 69, 37]",15.0,1.5625
24.0,"[0, 12, 70]",15.0,1.5625
24.0,"[6, 6, 49]",15.0,1.5625
24.0,"[20, 32, 25]",15.0,1.5625
24.0,"[69, 42, 1]",15.0,1.5625
24.0,"[28, 6, 33]",15.0,1.5625
24.0,"[68, 69, 0]",15.0,1.5625
24.0,"[10, 69, 35]",15.0,1.5625
24.0,"[34, 56, 0]",15.0,1.5625
24.0,"[51, 20, 42]",15.0,1.5625
24.0,"[54, 37, 27]",15.0,1.5625
24.0,"[12, 18, 18]",15.0,1.5625
24.0,"[69, 4, 20]",15.0,1.5625
24.0,"[20, 50, 0]",15.0,1.5625
24.0,"[43, 4, 48]",15.0,1.5625
24.0,"[51, 53, 12]",15.0,1.5625
24.0,"[4, 29, 6]",15.0,1.5625
24.0,"[27, 25, 20]",15.0,1.5625
24.0,"[51, 18, 12]",15.0,1.5625
24.0,"[70, 50, 55]",15.0,1.5625
24.0,"[50, 55]",15.0,1.5625
24.0,"[8, 4, 4]",15.0,1.5625
24.0,"[33, 49, 6]",15.0,1.5625
24.0,"[4, 34, 28]",15.0,1.5625
24.0,"[43, 29, 49]",15.0,1.5625
38.0,"[17, 58]",24.0,1.56
38.0,"[35, 33]",24.0,1.56
38.0,"[69, 17, 58]",24.0,1.56
38.0,"[10, 33, 25]",24.0,1.56
38.0,"[17, 58, 70]",24.0,1.56
38.0,"[6, 58, 70]",24.0,1.56
38.0,"[56, 70, 29]",24.0,1.56
38.0,"[51, 13, 33]",24.0,1.56
38.0,"[69, 58, 48]",24.0,1.56
38.0,"[33, 48, 48]",24.0,1.56
38.0,"[6, 58]",24.0,1.56
38.0,"[51, 35, 25]",24.0,1.56
38.0,"[20, 17, 29]",24.0,1.56
38.0,"[17, 0, 34]",24.0,1.56
38.0,"[14, 69, 54]",24.0,1.56
38.0,"[51, 26]",24.0,1.56
38.0,"[13, 54, 0]",24.0,1.56
38.0,"[69, 51, 26]",24.0,1.56
38.0,"[18, 29, 35]",24.0,1.56
38.0,"[8, 28, 54]",24.0,1.56
38.0,"[12, 56, 54]",24.0,1.56
38.0,"[53, 8, 54]",24.0,1.56
38.0,"[18, 34, 33]",24.0,1.56
38.0,"[29, 34, 25]",24.0,1.56
38.0,"[33, 0, 70]",24.0,1.56
38.0,"[51, 32, 58]",24.0,1.56
38.0,"[12, 51, 14]",24.0,1.56
38.0,"[69, 35, 33]",24.0,1.56
38.0,"[14, 69, 6]",24.0,1.56
38.0,"[8, 27, 35]",24.0,1.56
38.0,"[70, 10, 69]",24.0,1.56
38.0,"[12, 20, 28]",24.0,1.56
38.0,"[70, 56, 33]",24.0,1.56
38.0,"[53, 33, 0]",24.0,1.56
38.0,"[53, 28, 69]",24.0,1.56
38.0,"[69, 6, 58]",24.0,1.56
38.0,"[8, 17, 35]",24.0,1.56
38.0,"[58, 48]",24.0,1.56
38.0,"[51, 70, 26]",24.0,1.56
38.0,"[35, 54, 70]",24.0,1.56
38.0,"[14, 33, 25]",24.0,1.56
38.0,"[14, 70, 69]",24.0,1.56
38.0,"[42, 29, 58]",24.0,1.56
38.0,"[25, 70, 69]",24.0,1.56
38.0,"[20, 28, 70]",24.0,1.56
38.0,"[20, 70, 29]",24.0,1.56
38.0,"[53, 48, 69]",24.0,1.56
38.0,"[18, 27, 34]",24.0,1.56
38.0,"[12, 14, 25]",24.0,1.56
38.0,"[10, 56, 69]",24.0,1.56
38.0,"[27, 35, 48]",24.0,1.56
38.0,"[0, 70, 6]",24.0,1.56
52.0,"[12, 42, 17]",33.0,1.5588235294117647
52.0,"[12, 17]",33.0,1.5588235294117647
52.0,"[69, 12, 17]",33.0,1.5588235294117647
52.0,"[70, 17]",33.0,1.5588235294117647
27.0,"[29, 25, 25]",17.0,1.5555555555555556
27.0,"[69, 17, 32]",17.0,1.5555555555555556
41.0,"[14, 70, 54]",26.0,1.5555555555555556
27.0,"[33, 32, 48]",17.0,1.5555555555555556
27.0,"[14, 42, 28]",17.0,1.5555555555555556
41.0,"[27, 34, 70]",26.0,1.5555555555555556
27.0,"[54, 37, 0]",17.0,1.5555555555555556
27.0,"[70, 26, 28]",17.0,1.5555555555555556
27.0,"[70, 26, 27]",17.0,1.5555555555555556
27.0,"[32, 9, 27]",17.0,1.5555555555555556
27.0,"[42, 42, 12]",17.0,1.5555555555555556
27.0,"[28, 32, 6]",17.0,1.5555555555555556
27.0,"[6, 28, 49]",17.0,1.5555555555555556
27.0,"[69, 16, 58]",17.0,1.5555555555555556
41.0,"[51, 10, 69]",26.0,1.5555555555555556
27.0,"[9, 48, 70]",17.0,1.5555555555555556
27.0,"[28, 0, 28]",17.0,1.5555555555555556
27.0,"[6, 35, 6]",17.0,1.5555555555555556
27.0,"[54, 49, 29]",17.0,1.5555555555555556
27.0,"[70, 25, 42]",17.0,1.5555555555555556
27.0,"[14, 51, 35]",17.0,1.5555555555555556
41.0,"[14, 54]",26.0,1.5555555555555556
27.0,"[25, 42]",17.0,1.5555555555555556
27.0,"[13, 18, 26]",17.0,1.5555555555555556
27.0,"[58, 49, 70]",17.0,1.5555555555555556
27.0,"[34, 25, 35]",17.0,1.5555555555555556
27.0,"[69, 25, 42]",17.0,1.5555555555555556
41.0,"[69, 33, 69]",26.0,1.5555555555555556
27.0,"[68, 32]",17.0,1.5555555555555556
27.0,"[51, 25, 35]",17.0,1.5555555555555556
27.0,"[16, 35, 48]",17.0,1.5555555555555556
27.0,"[58, 58, 70]",17.0,1.5555555555555556
27.0,"[25, 6, 54]",17.0,1.5555555555555556
41.0,"[51, 70, 35]",26.0,1.5555555555555556
27.0,"[16, 58, 70]",17.0,1.5555555555555556
27.0,"[34, 58, 29]",17.0,1.5555555555555556
41.0,"[51, 6, 25]",26.0,1.5555555555555556
27.0,"[43, 35, 48]",17.0,1.5555555555555556
27.0,"[33, 32, 6]",17.0,1.5555555555555556
41.0,"[27, 70, 34]",26.0,1.5555555555555556
41.0,"[17, 33, 70]",26.0,1.5555555555555556
41.0,"[0, 6, 25]",26.0,1.5555555555555556
27.0,"[28, 20, 0]",17.0,1.5555555555555556
27.0,"[25, 6, 4]",17.0,1.5555555555555556
27.0,"[56, 28, 0]",17.0,1.5555555555555556
27.0,"[29, 70, 56]",17.0,1.5555555555555556
41.0,"[14, 69, 17]",26.0,1.5555555555555556
27.0,"[28, 18, 48]",17.0,1.5555555555555556
27.0,"[10, 33, 27]",17.0,1.5555555555555556
41.0,"[51, 42, 70]",26.0,1.5555555555555556
27.0,"[42, 27, 12]",17.0,1.5555555555555556
41.0,"[69, 70, 42]",26.0,1.5555555555555556
27.0,"[34, 37, 55]",17.0,1.5555555555555556
27.0,"[70, 18, 32]",17.0,1.5555555555555556
27.0,"[69, 26, 28]",17.0,1.5555555555555556
27.0,"[18, 4, 33]",17.0,1.5555555555555556
41.0,"[42, 33, 69]",26.0,1.5555555555555556
27.0,"[54, 50, 70]",17.0,1.5555555555555556
27.0,"[69, 26, 27]",17.0,1.5555555555555556
27.0,"[4, 0, 70]",17.0,1.5555555555555556
27.0,"[8, 69, 12]",17.0,1.5555555555555556
27.0,"[42, 51, 43]",17.0,1.5555555555555556
27.0,"[54, 28, 69]",17.0,1.5555555555555556
27.0,"[70, 14, 17]",17.0,1.5555555555555556
27.0,"[43, 33, 20]",17.0,1.5555555555555556
27.0,"[69, 27, 12]",17.0,1.5555555555555556
27.0,"[42, 25, 42]",17.0,1.5555555555555556
27.0,"[12, 8, 12]",17.0,1.5555555555555556
27.0,"[53, 25, 26]",17.0,1.5555555555555556
27.0,"[8, 35, 37]",17.0,1.5555555555555556
27.0,"[42, 26, 28]",17.0,1.5555555555555556
27.0,"[0, 3, 10]",17.0,1.5555555555555556
27.0,"[33, 27, 33]",17.0,1.5555555555555556
41.0,"[48, 17, 29]",26.0,1.5555555555555556
27.0,"[6, 25, 6]",17.0,1.5555555555555556
27.0,"[32, 70, 50]",17.0,1.5555555555555556
27.0,"[20, 25, 28]",17.0,1.5555555555555556
27.0,"[17, 32]",17.0,1.5555555555555556
27.0,"[25, 48, 18]",17.0,1.5555555555555556
27.0,"[43, 6, 54]",17.0,1.5555555555555556
27.0,"[53, 8, 26]",17.0,1.5555555555555556
41.0,"[28, 17, 29]",26.0,1.5555555555555556
27.0,"[69, 8, 12]",17.0,1.5555555555555556
41.0,"[32, 8, 33]",26.0,1.5555555555555556
41.0,"[32, 33, 48]",26.0,1.5555555555555556
27.0,"[32, 20, 37]",17.0,1.5555555555555556
27.0,"[29, 28, 49]",17.0,1.5555555555555556
27.0,"[25, 18, 0]",17.0,1.5555555555555556
27.0,"[33, 8, 25]",17.0,1.5555555555555556
27.0,"[56, 33, 20]",17.0,1.5555555555555556
27.0,"[12, 12, 35]",17.0,1.5555555555555556
41.0,"[34, 33, 20]",26.0,1.5555555555555556
27.0,"[32, 69, 10]",17.0,1.5555555555555556
27.0,"[28, 50, 17]",17.0,1.5555555555555556
27.0,"[25, 33, 25]",17.0,1.5555555555555556
27.0,"[42, 26, 27]",17.0,1.5555555555555556
27.0,"[14, 12, 42]",17.0,1.5555555555555556
27.0,"[28, 48, 8]",17.0,1.5555555555555556
27.0,"[8, 12]",17.0,1.5555555555555556
27.0,"[16, 6, 48]",17.0,1.5555555555555556
27.0,"[16, 32, 34]",17.0,1.5555555555555556
27.0,"[28, 27, 48]",17.0,1.5555555555555556
27.0,"[12, 14, 50]",17.0,1.5555555555555556
27.0,"[51, 8, 32]",17.0,1.5555555555555556
27.0,"[69, 3, 10]",17.0,1.5555555555555556
27.0,"[42, 14, 50]",17.0,1.5555555555555556
27.0,"[6, 6, 55]",17.0,1.5555555555555556
27.0,"[53, 10, 20]",17.0,1.5555555555555556
27.0,"[12, 58, 58]",17.0,1.5555555555555556
41.0,"[51, 8, 33]",26.0,1.5555555555555556
41.0,"[12, 34, 20]",26.0,1.5555555555555556
27.0,"[13, 4, 33]",17.0,1.5555555555555556
27.0,"[9, 17, 0]",17.0,1.5555555555555556
27.0,"[17, 54, 6]",17.0,1.5555555555555556
27.0,"[16, 20, 48]",17.0,1.5555555555555556
27.0,"[18, 29, 26]",17.0,1.5555555555555556
27.0,"[33, 18, 8]",17.0,1.5555555555555556
41.0,"[32, 35, 48]",26.0,1.5555555555555556
27.0,"[3, 10]",17.0,1.5555555555555556
27.0,"[3, 10, 70]",17.0,1.5555555555555556
27.0,"[26, 28]",17.0,1.5555555555555556
41.0,"[42, 33, 20]",26.0,1.5555555555555556
27.0,"[28, 48, 26]",17.0,1.5555555555555556
27.0,"[29, 33, 37]",17.0,1.5555555555555556
27.0,"[13, 8, 7]",17.0,1.5555555555555556
27.0,"[18, 8, 26]",17.0,1.5555555555555556
41.0,"[27, 17, 35]",26.0,1.5555555555555556
27.0,"[17, 58, 49]",17.0,1.5555555555555556
27.0,"[13, 25, 42]",17.0,1.5555555555555556
27.0,"[34, 34, 69]",17.0,1.5555555555555556
27.0,"[48, 69, 0]",17.0,1.5555555555555556
27.0,"[12, 25, 42]",17.0,1.5555555555555556
41.0,"[53, 6, 17]",26.0,1.5555555555555556
27.0,"[9, 0, 29]",17.0,1.5555555555555556
27.0,"[29, 10, 55]",17.0,1.5555555555555556
41.0,"[69, 27, 34]",26.0,1.5555555555555556
27.0,"[27, 4, 6]",17.0,1.5555555555555556
27.0,"[34, 35, 25]",17.0,1.5555555555555556
27.0,"[16, 58]",17.0,1.5555555555555556
27.0,"[34, 35, 48]",17.0,1.5555555555555556
41.0,"[8, 29, 69]",26.0,1.5555555555555556
41.0,"[0, 34, 25]",26.0,1.5555555555555556
41.0,"[69, 14, 54]",26.0,1.5555555555555556
27.0,"[12, 70, 14]",17.0,1.5555555555555556
41.0,"[53, 17, 69]",26.0,1.5555555555555556
41.0,"[51, 13, 0]",26.0,1.5555555555555556
27.0,"[33, 6, 4]",17.0,1.5555555555555556
27.0,"[26, 70, 29]",17.0,1.5555555555555556
41.0,"[6, 48, 70]",26.0,1.5555555555555556
27.0,"[42, 18, 32]",17.0,1.5555555555555556
27.0,"[33, 6, 54]",17.0,1.5555555555555556
27.0,"[33, 25, 26]",17.0,1.5555555555555556
27.0,"[12, 27, 12]",17.0,1.5555555555555556
27.0,"[43, 6, 25]",17.0,1.5555555555555556
27.0,"[20, 69, 54]",17.0,1.5555555555555556
41.0,"[12, 69, 58]",26.0,1.5555555555555556
27.0,"[12, 25, 50]",17.0,1.5555555555555556
27.0,"[12, 9, 27]",17.0,1.5555555555555556
27.0,"[18, 33, 6]",17.0,1.5555555555555556
27.0,"[29, 56, 56]",17.0,1.5555555555555556
27.0,"[53, 28, 35]",17.0,1.5555555555555556
27.0,"[51, 42, 26]",17.0,1.5555555555555556
27.0,"[4, 28, 48]",17.0,1.5555555555555556
41.0,"[34, 33, 69]",26.0,1.5555555555555556
27.0,"[43, 18, 4]",17.0,1.5555555555555556
41.0,"[27, 34]",26.0,1.5555555555555556
41.0,"[42, 17, 35]",26.0,1.5555555555555556
27.0,"[51, 26, 27]",17.0,1.5555555555555556
27.0,"[53, 56, 27]",17.0,1.5555555555555556
27.0,"[48, 6, 0]",17.0,1.5555555555555556
27.0,"[32, 70, 12]",17.0,1.5555555555555556
27.0,"[34, 27, 10]",17.0,1.5555555555555556
27.0,"[33, 20, 60]",17.0,1.5555555555555556
27.0,"[12, 48, 18]",17.0,1.5555555555555556
27.0,"[26, 27]",17.0,1.5555555555555556
27.0,"[43, 27, 34]",17.0,1.5555555555555556
27.0,"[69, 68, 32]",17.0,1.5555555555555556
27.0,"[9, 27, 0]",17.0,1.5555555555555556
27.0,"[8, 4, 54]",17.0,1.5555555555555556
44.0,"[69, 18, 54]",28.0,1.5517241379310345
44.0,"[0, 25, 70]",28.0,1.5517241379310345
44.0,"[12, 28, 29]",28.0,1.5517241379310345
44.0,"[13, 54, 17]",28.0,1.5517241379310345
44.0,"[8, 69, 70]",28.0,1.5517241379310345
44.0,"[6, 70, 48]",28.0,1.5517241379310345
44.0,"[42, 32, 33]",28.0,1.5517241379310345
44.0,"[32, 8, 25]",28.0,1.5517241379310345
44.0,"[42, 27, 25]",28.0,1.5517241379310345
44.0,"[54, 29]",28.0,1.5517241379310345
44.0,"[70, 18, 8]",28.0,1.5517241379310345
44.0,"[8, 27, 48]",28.0,1.5517241379310345
44.0,"[51, 27, 48]",28.0,1.5517241379310345
44.0,"[18, 29, 6]",28.0,1.5517241379310345
44.0,"[42, 32, 35]",28.0,1.5517241379310345
44.0,"[18, 54]",28.0,1.5517241379310345
44.0,"[69, 69, 35]",28.0,1.5517241379310345
44.0,"[13, 48, 17]",28.0,1.5517241379310345
44.0,"[18, 27, 48]",28.0,1.5517241379310345
44.0,"[18, 27, 0]",28.0,1.5517241379310345
44.0,"[32, 0, 25]",28.0,1.5517241379310345
44.0,"[69, 6, 48]",28.0,1.5517241379310345
44.0,"[8, 0, 29]",28.0,1.5517241379310345
44.0,"[51, 20, 70]",28.0,1.5517241379310345
44.0,"[13, 0, 17]",28.0,1.5517241379310345
44.0,"[6, 48]",28.0,1.5517241379310345
44.0,"[69, 54, 29]",28.0,1.5517241379310345
44.0,"[51, 70, 32]",28.0,1.5517241379310345
30.0,"[10, 58, 29]",19.0,1.55
30.0,"[25, 28, 17]",19.0,1.55
30.0,"[69, 70, 7]",19.0,1.55
30.0,"[16, 18, 27]",19.0,1.55
30.0,"[27, 54, 48]",19.0,1.55
30.0,"[43, 20]",19.0,1.55
30.0,"[42, 33, 35]",19.0,1.55
30.0,"[33, 6, 0]",19.0,1.55
30.0,"[32, 20, 29]",19.0,1.55
30.0,"[70, 20, 20]",19.0,1.55
30.0,"[53, 51, 17]",19.0,1.55
30.0,"[33, 34, 70]",19.0,1.55
30.0,"[32, 33, 37]",19.0,1.55
30.0,"[34, 8, 0]",19.0,1.55
30.0,"[56, 17, 6]",19.0,1.55
30.0,"[14, 70, 42]",19.0,1.55
30.0,"[34, 32, 28]",19.0,1.55
30.0,"[42, 69, 7]",19.0,1.55
30.0,"[28, 17, 28]",19.0,1.55
30.0,"[17, 54, 48]",19.0,1.55
30.0,"[14, 34, 0]",19.0,1.55
30.0,"[12, 26, 0]",19.0,1.55
30.0,"[70, 33, 35]",19.0,1.55
30.0,"[33, 35]",19.0,1.55
30.0,"[53, 26, 29]",19.0,1.55
30.0,"[33, 35, 70]",19.0,1.55
30.0,"[34, 8, 6]",19.0,1.55
30.0,"[51, 13, 16]",19.0,1.55
30.0,"[43, 51, 48]",19.0,1.55
30.0,"[48, 6, 17]",19.0,1.55
30.0,"[20, 20]",19.0,1.55
30.0,"[6, 49, 70]",19.0,1.55
30.0,"[70, 35, 6]",19.0,1.55
30.0,"[42, 32, 7]",19.0,1.55
30.0,"[0, 26, 70]",19.0,1.55
30.0,"[28, 32, 18]",19.0,1.55
30.0,"[8, 6, 37]",19.0,1.55
30.0,"[42, 14, 26]",19.0,1.55
30.0,"[53, 4, 48]",19.0,1.55
30.0,"[13, 42, 6]",19.0,1.55
30.0,"[14, 17, 56]",19.0,1.55
30.0,"[0, 54, 48]",19.0,1.55
30.0,"[43, 70, 20]",19.0,1.55
30.0,"[33, 33, 48]",19.0,1.55
30.0,"[53, 6, 20]",19.0,1.55
30.0,"[12, 26, 50]",19.0,1.55
30.0,"[12, 32, 32]",19.0,1.55
30.0,"[14, 33, 37]",19.0,1.55
30.0,"[13, 26, 29]",19.0,1.55
30.0,"[32, 56, 27]",19.0,1.55
30.0,"[27, 56, 6]",19.0,1.55
30.0,"[69, 43, 20]",19.0,1.55
30.0,"[69, 33, 35]",19.0,1.55
30.0,"[18, 69, 49]",19.0,1.55
30.0,"[51, 28, 8]",19.0,1.55
30.0,"[13, 51, 37]",19.0,1.55
30.0,"[34, 6, 55]",19.0,1.55
30.0,"[56, 35, 29]",19.0,1.55
30.0,"[32, 58, 49]",19.0,1.55
30.0,"[13, 10, 27]",19.0,1.55
30.0,"[6, 17, 48]",19.0,1.55
30.0,"[14, 69, 26]",19.0,1.55
30.0,"[70, 58, 49]",19.0,1.55
30.0,"[34, 34, 17]",19.0,1.55
30.0,"[34, 0, 28]",19.0,1.55
30.0,"[69, 20, 20]",19.0,1.55
30.0,"[13, 28, 18]",19.0,1.55
30.0,"[51, 70, 7]",19.0,1.55
30.0,"[34, 26, 48]",19.0,1.55
30.0,"[12, 25, 18]",19.0,1.55
30.0,"[6, 27, 29]",19.0,1.55
30.0,"[20, 17, 48]",19.0,1.55
30.0,"[34, 26, 29]",19.0,1.55
30.0,"[0, 25, 6]",19.0,1.55
30.0,"[33, 48, 20]",19.0,1.55
30.0,"[53, 27, 37]",19.0,1.55
30.0,"[8, 56, 49]",19.0,1.55
30.0,"[13, 51, 53]",19.0,1.55
30.0,"[33, 54, 49]",19.0,1.55
30.0,"[43, 13, 48]",19.0,1.55
30.0,"[42, 70, 7]",19.0,1.55
47.0,"[18, 27]",30.0,1.5483870967741935
47.0,"[18, 27, 70]",30.0,1.5483870967741935
47.0,"[48, 70, 70]",30.0,1.5483870967741935
47.0,"[32, 48, 70]",30.0,1.5483870967741935
47.0,"[70, 32, 70]",30.0,1.5483870967741935
47.0,"[51, 69, 48]",30.0,1.5483870967741935
47.0,"[12, 17, 48]",30.0,1.5483870967741935
47.0,"[70, 17, 29]",30.0,1.5483870967741935
47.0,"[32, 17, 48]",30.0,1.5483870967741935
47.0,"[69, 32, 54]",30.0,1.5483870967741935
47.0,"[70, 70, 29]",30.0,1.5483870967741935
47.0,"[29, 6, 70]",30.0,1.5483870967741935
47.0,"[12, 0, 48]",30.0,1.5483870967741935
47.0,"[32, 54]",30.0,1.5483870967741935
47.0,"[29, 6]",30.0,1.5483870967741935
47.0,"[8, 6, 70]",30.0,1.5483870967741935
47.0,"[32, 0, 48]",30.0,1.5483870967741935
47.0,"[42, 25, 48]",30.0,1.5483870967741935
47.0,"[69, 18, 27]",30.0,1.5483870967741935
47.0,"[70, 27, 70]",30.0,1.5483870967741935
47.0,"[69, 29, 6]",30.0,1.5483870967741935
47.0,"[70, 18]",30.0,1.5483870967741935
33.0,"[69, 27, 37]",21.0,1.5454545454545454
33.0,"[54, 70, 20]",21.0,1.5454545454545454
33.0,"[51, 54, 49]",21.0,1.5454545454545454
33.0,"[54, 20, 70]",21.0,1.5454545454545454
33.0,[7],21.0,1.5454545454545454
33.0,"[42, 7, 70]",21.0,1.5454545454545454
33.0,"[51, 10, 49]",21.0,1.5454545454545454
33.0,"[42, 7]",21.0,1.5454545454545454
33.0,"[29, 0, 25]",21.0,1.5454545454545454
33.0,"[8, 6, 49]",21.0,1.5454545454545454
33.0,"[13, 42, 17]",21.0,1.5454545454545454
33.0,"[34, 32, 8]",21.0,1.5454545454545454
33.0,"[69, 28, 55]",21.0,1.5454545454545454
33.0,"[70, 34, 35]",21.0,1.5454545454545454
33.0,"[20, 54, 29]",21.0,1.5454545454545454
33.0,"[53, 29, 27]",21.0,1.5454545454545454
33.0,"[54, 49]",21.0,1.5454545454545454
33.0,"[70, 8, 20]",21.0,1.5454545454545454
33.0,"[69, 7]",21.0,1.5454545454545454
33.0,"[8, 35, 34]",21.0,1.5454545454545454
50.0,"[69, 70, 69]",32.0,1.5454545454545454
33.0,"[42, 54, 49]",21.0,1.5454545454545454
33.0,"[25, 17, 48]",21.0,1.5454545454545454
50.0,"[42, 32, 0]",32.0,1.5454545454545454
33.0,"[27, 70, 37]",21.0,1.5454545454545454
33.0,"[32, 6, 49]",21.0,1.5454545454545454
33.0,"[34, 35, 70]",21.0,1.5454545454545454
33.0,"[12, 6, 49]",21.0,1.5454545454545454
50.0,"[69, 70, 0]",32.0,1.5454545454545454
33.0,"[18, 29, 49]",21.0,1.5454545454545454
33.0,"[69, 7, 70]",21.0,1.5454545454545454
33.0,"[13, 42, 48]",21.0,1.5454545454545454
33.0,"[8, 0, 20]",21.0,1.5454545454545454
50.0,"[69, 27, 17]",32.0,1.5454545454545454
33.0,"[34, 35]",21.0,1.5454545454545454
33.0,"[6, 70, 6]",21.0,1.5454545454545454
33.0,"[0, 6, 37]",21.0,1.5454545454545454
33.0,"[27, 6, 49]",21.0,1.5454545454545454
33.0,"[51, 34, 8]",21.0,1.5454545454545454
33.0,"[6, 70, 37]",21.0,1.5454545454545454
33.0,"[14, 10, 69]",21.0,1.5454545454545454
33.0,"[34, 20, 27]",21.0,1.5454545454545454
50.0,"[12, 27]",32.0,1.5454545454545454
50.0,"[12, 54]",32.0,1.5454545454545454
33.0,"[69, 54, 49]",21.0,1.5454545454545454
33.0,"[28, 0, 48]",21.0,1.5454545454545454
33.0,"[14, 18, 0]",21.0,1.5454545454545454
33.0,"[7, 70]",21.0,1.5454545454545454
33.0,"[27, 37]",21.0,1.5454545454545454
33.0,"[6, 7]",21.0,1.5454545454545454
33.0,"[34, 17, 28]",21.0,1.5454545454545454
33.0,"[69, 42, 7]",21.0,1.5454545454545454
33.0,"[43, 32, 17]",21.0,1.5454545454545454
33.0,"[6, 37]",21.0,1.5454545454545454
33.0,"[28, 55]",21.0,1.5454545454545454
33.0,"[43, 70, 27]",21.0,1.5454545454545454
33.0,"[69, 34, 35]",21.0,1.5454545454545454
33.0,"[51, 42, 27]",21.0,1.5454545454545454
33.0,"[53, 69, 13]",21.0,1.5454545454545454
33.0,"[6, 7, 70]",21.0,1.5454545454545454
33.0,"[69, 6, 7]",21.0,1.5454545454545454
33.0,"[42, 10, 27]",21.0,1.5454545454545454
50.0,"[12, 42, 27]",32.0,1.5454545454545454
50.0,"[69, 12, 54]",32.0,1.5454545454545454
50.0,"[70, 0]",32.0,1.5454545454545454
33.0,"[69, 6, 37]",21.0,1.5454545454545454
50.0,"[27, 17]",32.0,1.5454545454545454
33.0,"[70, 28, 55]",21.0,1.5454545454545454
50.0,"[12, 42, 54]",32.0,1.5454545454545454
33.0,"[43, 69, 0]",21.0,1.5454545454545454
50.0,"[12, 70, 54]",32.0,1.5454545454545454
33.0,"[42, 48, 55]",21.0,1.5454545454545454
33.0,"[48, 48, 29]",21.0,1.5454545454545454
33.0,"[33, 20, 27]",21.0,1.5454545454545454
33.0,"[43, 69, 17]",21.0,1.5454545454545454
50.0,"[69, 12, 27]",32.0,1.5454545454545454
33.0,"[17, 6, 49]",21.0,1.5454545454545454
33.0,"[13, 54, 49]",21.0,1.5454545454545454
33.0,"[33, 20, 6]",21.0,1.5454545454545454
33.0,"[13, 48, 55]",21.0,1.5454545454545454
33.0,"[35, 34, 33]",21.0,1.5454545454545454
33.0,"[42, 6, 7]",21.0,1.5454545454545454
36.0,"[42, 35, 34]",23.0,1.5416666666666667
36.0,"[13, 13, 69]",23.0,1.5416666666666667
36.0,"[51, 34, 32]",23.0,1.5416666666666667
36.0,"[12, 70, 53]",23.0,1.5416666666666667
36.0,"[14, 17, 6]",23.0,1.5416666666666667
36.0,"[12, 17, 4]",23.0,1.5416666666666667
36.0,"[42, 0, 20]",23.0,1.5416666666666667
36.0,"[69, 13, 26]",23.0,1.5416666666666667
36.0,"[51, 13, 18]",23.0,1.5416666666666667
36.0,"[12, 26, 70]",23.0,1.5416666666666667
36.0,"[12, 35, 34]",23.0,1.5416666666666667
36.0,"[13, 10, 17]",23.0,1.5416666666666667
36.0,"[51, 34, 49]",23.0,1.5416666666666667
36.0,"[13, 27, 27]",23.0,1.5416666666666667
36.0,"[48, 54, 29]",23.0,1.5416666666666667
36.0,"[13, 20, 54]",23.0,1.5416666666666667
36.0,"[13, 26]",23.0,1.5416666666666667
36.0,"[14, 8, 70]",23.0,1.5416666666666667
36.0,"[43, 69, 70]",23.0,1.5416666666666667
36.0,"[51, 27, 4]",23.0,1.5416666666666667
36.0,"[43, 69]",23.0,1.5416666666666667
36.0,"[42, 27, 4]",23.0,1.5416666666666667
36.0,"[69, 34, 49]",23.0,1.5416666666666667
36.0,"[14, 28, 29]",23.0,1.5416666666666667
36.0,"[51, 6, 58]",23.0,1.5416666666666667
